"Year","Country","Giver","Score"
2004,"Russia","Belgium",0
2004,"Macedonia","Belgium",0
2004,"Greece","Belgium",8
2004,"Iceland","Belgium",0
2004,"Ireland","Belgium",0
2004,"Poland","Belgium",0
2004,"United Kingdom","Belgium",0
2004,"Cyprus","Belgium",4
2004,"Turkey","Belgium",12
2004,"Romania","Belgium",0
2004,"Sweden","Belgium",2
2003,"Iceland","Belgium",3
2003,"Austria","Belgium",2
2003,"Ireland","Belgium",1
2003,"Turkey","Belgium",12
2003,"Malta","Belgium",0
2003,"Bosnia-Herzegovina","Belgium",0
2003,"Portugal","Belgium",0
2003,"Croatia","Belgium",0
2003,"Cyprus","Belgium",0
2003,"Germany","Belgium",0
2003,"Russia","Belgium",7
2003,"Spain","Belgium",10
2003,"Israel","Belgium",0
2003,"Netherlands","Belgium",8
2003,"United Kingdom","Belgium",0
2003,"Ukraine","Belgium",0
2003,"Greece","Belgium",0
2003,"Norway","Belgium",6
2003,"France","Belgium",0
2003,"Poland","Belgium",5
2003,"Latvia","Belgium",0
2003,"Estonia","Belgium",0
2003,"Romania","Belgium",0
2003,"Sweden","Belgium",4
2003,"Slovenia","Belgium",0
2002,"Cyprus","Belgium",3
2002,"United Kingdom","Belgium",6
2002,"Austria","Belgium",5
2002,"Greece","Belgium",0
2002,"Spain","Belgium",12
2002,"Croatia","Belgium",0
2002,"Russia","Belgium",0
2002,"Estonia","Belgium",4
2002,"Macedonia","Belgium",0
2002,"Israel","Belgium",2
2002,"Switzerland","Belgium",0
2002,"Sweden","Belgium",1
2002,"Finland","Belgium",0
2002,"Denmark","Belgium",0
2002,"Bosnia-Herzegovina","Belgium",0
2002,"France","Belgium",10
2002,"Germany","Belgium",0
2002,"Turkey","Belgium",0
2002,"Malta","Belgium",7
2002,"Romania","Belgium",0
2002,"Slovenia","Belgium",0
2002,"Latvia","Belgium",8
2002,"Lithuania","Belgium",0
2000,"Israel","Belgium",0
2000,"Netherlands","Belgium",8
2000,"United Kingdom","Belgium",0
2000,"Estonia","Belgium",2
2000,"France","Belgium",0
2000,"Romania","Belgium",0
2000,"Malta","Belgium",1
2000,"Norway","Belgium",0
2000,"Russia","Belgium",7
2000,"Cyprus","Belgium",0
2000,"Iceland","Belgium",0
2000,"Spain","Belgium",0
2000,"Denmark","Belgium",10
2000,"Germany","Belgium",6
2000,"Switzerland","Belgium",0
2000,"Croatia","Belgium",0
2000,"Sweden","Belgium",5
2000,"Macedonia","Belgium",0
2000,"Finland","Belgium",0
2000,"Latvia","Belgium",12
2000,"Turkey","Belgium",3
2000,"Ireland","Belgium",4
2000,"Austria","Belgium",0
1999,"Lithuania","Belgium",0
1999,"Spain","Belgium",0
1999,"Croatia","Belgium",5
1999,"United Kingdom","Belgium",0
1999,"Slovenia","Belgium",2
1999,"Turkey","Belgium",0
1999,"Norway","Belgium",0
1999,"Denmark","Belgium",0
1999,"France","Belgium",0
1999,"Netherlands","Belgium",12
1999,"Poland","Belgium",0
1999,"Iceland","Belgium",8
1999,"Cyprus","Belgium",0
1999,"Sweden","Belgium",7
1999,"Portugal","Belgium",0
1999,"Ireland","Belgium",0
1999,"Austria","Belgium",6
1999,"Israel","Belgium",3
1999,"Malta","Belgium",0
1999,"Germany","Belgium",10
1999,"Bosnia-Herzegovina","Belgium",1
1999,"Estonia","Belgium",4
1998,"Croatia","Belgium",5
1998,"Greece","Belgium",0
1998,"France","Belgium",0
1998,"Spain","Belgium",3
1998,"Switzerland","Belgium",0
1998,"Slovakia","Belgium",0
1998,"Poland","Belgium",0
1998,"Israel","Belgium",10
1998,"Germany","Belgium",7
1998,"Malta","Belgium",8
1998,"Hungary","Belgium",0
1998,"Slovenia","Belgium",0
1998,"Ireland","Belgium",0
1998,"Portugal","Belgium",1
1998,"Romania","Belgium",0
1998,"United Kingdom","Belgium",6
1998,"Cyprus","Belgium",2
1998,"Netherlands","Belgium",12
1998,"Sweden","Belgium",0
1998,"Finland","Belgium",0
1998,"Norway","Belgium",4
1998,"Estonia","Belgium",0
1998,"Turkey","Belgium",0
1998,"Macedonia","Belgium",0
2009,"Lithuania","Bosnia-Herzegovina",0
2009,"Israel","Bosnia-Herzegovina",8
2009,"France","Bosnia-Herzegovina",6
2009,"Sweden","Bosnia-Herzegovina",0
2009,"Croatia","Bosnia-Herzegovina",12
2009,"Portugal","Bosnia-Herzegovina",1
2009,"Iceland","Bosnia-Herzegovina",0
2009,"Greece","Bosnia-Herzegovina",5
2009,"Armenia","Bosnia-Herzegovina",0
2009,"Russia","Bosnia-Herzegovina",0
2009,"Azerbaijan","Bosnia-Herzegovina",3
2009,"Moldova","Bosnia-Herzegovina",0
2009,"Malta","Bosnia-Herzegovina",0
2009,"Estonia","Bosnia-Herzegovina",0
2009,"Denmark","Bosnia-Herzegovina",0
2009,"Germany","Bosnia-Herzegovina",2
2009,"Turkey","Bosnia-Herzegovina",7
2009,"Albania","Bosnia-Herzegovina",0
2009,"Norway","Bosnia-Herzegovina",10
2009,"Ukraine","Bosnia-Herzegovina",0
2009,"Romania","Bosnia-Herzegovina",0
2009,"United Kingdom","Bosnia-Herzegovina",4
2009,"Finland","Bosnia-Herzegovina",0
2009,"Spain","Bosnia-Herzegovina",0
2008,"Romania","Bosnia-Herzegovina",0
2008,"United Kingdom","Bosnia-Herzegovina",0
2008,"Albania","Bosnia-Herzegovina",1
2008,"Germany","Bosnia-Herzegovina",0
2008,"Armenia","Bosnia-Herzegovina",6
2008,"Israel","Bosnia-Herzegovina",5
2008,"Finland","Bosnia-Herzegovina",0
2008,"Croatia","Bosnia-Herzegovina",10
2008,"Poland","Bosnia-Herzegovina",0
2008,"Iceland","Bosnia-Herzegovina",0
2008,"Turkey","Bosnia-Herzegovina",8
2008,"Portugal","Bosnia-Herzegovina",0
2008,"Latvia","Bosnia-Herzegovina",0
2008,"Sweden","Bosnia-Herzegovina",0
2008,"Denmark","Bosnia-Herzegovina",0
2008,"Georgia","Bosnia-Herzegovina",0
2008,"Ukraine","Bosnia-Herzegovina",3
2008,"France","Bosnia-Herzegovina",0
2008,"Azerbaijan","Bosnia-Herzegovina",0
2008,"Greece","Bosnia-Herzegovina",7
2008,"Spain","Bosnia-Herzegovina",0
2008,"Serbia","Bosnia-Herzegovina",12
2008,"Russia","Bosnia-Herzegovina",4
2008,"Norway","Bosnia-Herzegovina",2
2007,"Spain","Bosnia-Herzegovina",0
2007,"Belarus","Bosnia-Herzegovina",4
2007,"Ireland","Bosnia-Herzegovina",0
2007,"Finland","Bosnia-Herzegovina",0
2007,"Macedonia","Bosnia-Herzegovina",8
2007,"Slovenia","Bosnia-Herzegovina",7
2007,"Hungary","Bosnia-Herzegovina",0
2007,"Lithuania","Bosnia-Herzegovina",0
2007,"Greece","Bosnia-Herzegovina",3
2007,"Georgia","Bosnia-Herzegovina",1
2007,"Sweden","Bosnia-Herzegovina",0
2007,"France","Bosnia-Herzegovina",0
2007,"Latvia","Bosnia-Herzegovina",0
2007,"Russia","Bosnia-Herzegovina",2
2007,"Germany","Bosnia-Herzegovina",0
2007,"Serbia","Bosnia-Herzegovina",12
2007,"Ukraine","Bosnia-Herzegovina",5
2007,"United Kingdom","Bosnia-Herzegovina",0
2007,"Romania","Bosnia-Herzegovina",0
2007,"Bulgaria","Bosnia-Herzegovina",6
2007,"Turkey","Bosnia-Herzegovina",10
2007,"Armenia","Bosnia-Herzegovina",0
2007,"Moldova","Bosnia-Herzegovina",0
2006,"Switzerland","Bosnia-Herzegovina",4
2006,"Moldova","Bosnia-Herzegovina",0
2006,"Israel","Bosnia-Herzegovina",0
2006,"Latvia","Bosnia-Herzegovina",0
2006,"Norway","Bosnia-Herzegovina",0
2006,"Spain","Bosnia-Herzegovina",0
2006,"Malta","Bosnia-Herzegovina",0
2006,"Germany","Bosnia-Herzegovina",0
2006,"Denmark","Bosnia-Herzegovina",0
2006,"Russia","Bosnia-Herzegovina",6
2006,"Macedonia","Bosnia-Herzegovina",8
2006,"Romania","Bosnia-Herzegovina",2
2006,"Lithuania","Bosnia-Herzegovina",0
2006,"United Kingdom","Bosnia-Herzegovina",0
2006,"Greece","Bosnia-Herzegovina",1
2006,"Finland","Bosnia-Herzegovina",7
2006,"Ukraine","Bosnia-Herzegovina",5
2006,"France","Bosnia-Herzegovina",0
2006,"Croatia","Bosnia-Herzegovina",12
2006,"Ireland","Bosnia-Herzegovina",0
2006,"Sweden","Bosnia-Herzegovina",3
2006,"Turkey","Bosnia-Herzegovina",10
2006,"Armenia","Bosnia-Herzegovina",0
2005,"Hungary","Bosnia-Herzegovina",1
2005,"United Kingdom","Bosnia-Herzegovina",0
2005,"Malta","Bosnia-Herzegovina",0
2005,"Romania","Bosnia-Herzegovina",2
2005,"Norway","Bosnia-Herzegovina",3
2005,"Turkey","Bosnia-Herzegovina",8
2005,"Moldova","Bosnia-Herzegovina",4
2005,"Albania","Bosnia-Herzegovina",5
2005,"Cyprus","Bosnia-Herzegovina",0
2005,"Spain","Bosnia-Herzegovina",0
2005,"Israel","Bosnia-Herzegovina",0
2005,"Serbia and Montenegro","Bosnia-Herzegovina",10
2005,"Denmark","Bosnia-Herzegovina",0
2005,"Sweden","Bosnia-Herzegovina",0
2005,"Macedonia","Bosnia-Herzegovina",7
2005,"Ukraine","Bosnia-Herzegovina",0
2005,"Germany","Bosnia-Herzegovina",0
2005,"Croatia","Bosnia-Herzegovina",12
2005,"Greece","Bosnia-Herzegovina",6
2005,"Russia","Bosnia-Herzegovina",0
2005,"Switzerland","Bosnia-Herzegovina",0
2005,"Latvia","Bosnia-Herzegovina",0
2005,"France","Bosnia-Herzegovina",0
2004,"Spain","Bosnia-Herzegovina",0
2004,"Austria","Bosnia-Herzegovina",0
2004,"Norway","Bosnia-Herzegovina",0
2004,"France","Bosnia-Herzegovina",0
2004,"Serbia and Montenegro","Bosnia-Herzegovina",12
2004,"Malta","Bosnia-Herzegovina",1
2004,"Netherlands","Bosnia-Herzegovina",0
2004,"Germany","Bosnia-Herzegovina",3
2004,"Albania","Bosnia-Herzegovina",4
2004,"Ukraine","Bosnia-Herzegovina",6
2004,"Croatia","Bosnia-Herzegovina",10
2004,"Belgium","Bosnia-Herzegovina",0
2004,"Russia","Bosnia-Herzegovina",0
2004,"Macedonia","Bosnia-Herzegovina",8
2004,"Greece","Bosnia-Herzegovina",5
2004,"Iceland","Bosnia-Herzegovina",0
2004,"Ireland","Bosnia-Herzegovina",0
2004,"Poland","Bosnia-Herzegovina",0
2004,"United Kingdom","Bosnia-Herzegovina",0
2004,"Cyprus","Bosnia-Herzegovina",0
2004,"Turkey","Bosnia-Herzegovina",7
2004,"Romania","Bosnia-Herzegovina",0
2004,"Sweden","Bosnia-Herzegovina",2
2003,"Iceland","Bosnia-Herzegovina",0
2003,"Austria","Bosnia-Herzegovina",5
2003,"Ireland","Bosnia-Herzegovina",0
2003,"Turkey","Bosnia-Herzegovina",12
2003,"Malta","Bosnia-Herzegovina",0
2003,"Portugal","Bosnia-Herzegovina",0
2003,"Croatia","Bosnia-Herzegovina",6
2003,"Cyprus","Bosnia-Herzegovina",0
2003,"Germany","Bosnia-Herzegovina",0
2003,"Russia","Bosnia-Herzegovina",3
2003,"Spain","Bosnia-Herzegovina",0
2003,"Israel","Bosnia-Herzegovina",0
2003,"Netherlands","Bosnia-Herzegovina",2
2003,"United Kingdom","Bosnia-Herzegovina",0
2003,"Ukraine","Bosnia-Herzegovina",0
2003,"Greece","Bosnia-Herzegovina",0
2003,"Norway","Bosnia-Herzegovina",0
2003,"France","Bosnia-Herzegovina",8
2003,"Poland","Bosnia-Herzegovina",0
2003,"Latvia","Bosnia-Herzegovina",0
2003,"Belgium","Bosnia-Herzegovina",10
2003,"Estonia","Bosnia-Herzegovina",0
2003,"Romania","Bosnia-Herzegovina",7
2003,"Sweden","Bosnia-Herzegovina",1
2003,"Slovenia","Bosnia-Herzegovina",4
2002,"Cyprus","Bosnia-Herzegovina",0
2002,"United Kingdom","Bosnia-Herzegovina",7
2002,"Austria","Bosnia-Herzegovina",0
2002,"Greece","Bosnia-Herzegovina",0
2002,"Spain","Bosnia-Herzegovina",6
2002,"Croatia","Bosnia-Herzegovina",2
2002,"Russia","Bosnia-Herzegovina",0
2002,"Estonia","Bosnia-Herzegovina",10
2002,"Macedonia","Bosnia-Herzegovina",0
2002,"Israel","Bosnia-Herzegovina",0
2002,"Switzerland","Bosnia-Herzegovina",0
2002,"Sweden","Bosnia-Herzegovina",12
2002,"Finland","Bosnia-Herzegovina",3
2002,"Denmark","Bosnia-Herzegovina",0
2002,"Belgium","Bosnia-Herzegovina",0
2002,"France","Bosnia-Herzegovina",8
2002,"Germany","Bosnia-Herzegovina",0
2002,"Turkey","Bosnia-Herzegovina",0
2002,"Malta","Bosnia-Herzegovina",4
2002,"Romania","Bosnia-Herzegovina",0
2002,"Slovenia","Bosnia-Herzegovina",1
2002,"Latvia","Bosnia-Herzegovina",5
2002,"Lithuania","Bosnia-Herzegovina",0
2001,"Netherlands","Bosnia-Herzegovina",0
2001,"Iceland","Bosnia-Herzegovina",0
2001,"Norway","Bosnia-Herzegovina",0
2001,"Israel","Bosnia-Herzegovina",6
2001,"Russia","Bosnia-Herzegovina",0
2001,"Sweden","Bosnia-Herzegovina",3
2001,"Lithuania","Bosnia-Herzegovina",2
2001,"Latvia","Bosnia-Herzegovina",0
2001,"Croatia","Bosnia-Herzegovina",7
2001,"Portugal","Bosnia-Herzegovina",0
2001,"Ireland","Bosnia-Herzegovina",0
2001,"Spain","Bosnia-Herzegovina",5
2001,"France","Bosnia-Herzegovina",12
2001,"Turkey","Bosnia-Herzegovina",0
2001,"United Kingdom","Bosnia-Herzegovina",0
2001,"Slovenia","Bosnia-Herzegovina",10
2001,"Poland","Bosnia-Herzegovina",0
2001,"Germany","Bosnia-Herzegovina",0
2001,"Estonia","Bosnia-Herzegovina",4
2001,"Malta","Bosnia-Herzegovina",1
2001,"Greece","Bosnia-Herzegovina",8
2001,"Denmark","Bosnia-Herzegovina",0
1999,"Lithuania","Bosnia-Herzegovina",0
1999,"Belgium","Bosnia-Herzegovina",0
1999,"Spain","Bosnia-Herzegovina",0
1999,"Croatia","Bosnia-Herzegovina",8
1999,"United Kingdom","Bosnia-Herzegovina",1
1999,"Slovenia","Bosnia-Herzegovina",5
1999,"Turkey","Bosnia-Herzegovina",0
1999,"Norway","Bosnia-Herzegovina",0
1999,"Denmark","Bosnia-Herzegovina",0
1999,"France","Bosnia-Herzegovina",0
1999,"Netherlands","Bosnia-Herzegovina",4
1999,"Poland","Bosnia-Herzegovina",6
1999,"Iceland","Bosnia-Herzegovina",0
1999,"Cyprus","Bosnia-Herzegovina",0
1999,"Sweden","Bosnia-Herzegovina",12
1999,"Portugal","Bosnia-Herzegovina",0
1999,"Ireland","Bosnia-Herzegovina",0
1999,"Austria","Bosnia-Herzegovina",0
1999,"Israel","Bosnia-Herzegovina",2
1999,"Malta","Bosnia-Herzegovina",7
1999,"Germany","Bosnia-Herzegovina",10
1999,"Estonia","Bosnia-Herzegovina",3
2009,"Lithuania","Bulgaria",1
2009,"Israel","Bulgaria",0
2009,"France","Bulgaria",0
2009,"Sweden","Bulgaria",0
2009,"Croatia","Bulgaria",0
2009,"Portugal","Bulgaria",0
2009,"Iceland","Bulgaria",5
2009,"Greece","Bulgaria",12
2009,"Armenia","Bulgaria",6
2009,"Russia","Bulgaria",0
2009,"Azerbaijan","Bulgaria",8
2009,"Bosnia-Herzegovina","Bulgaria",4
2009,"Moldova","Bulgaria",0
2009,"Malta","Bulgaria",0
2009,"Estonia","Bulgaria",0
2009,"Denmark","Bulgaria",0
2009,"Germany","Bulgaria",0
2009,"Turkey","Bulgaria",10
2009,"Albania","Bulgaria",0
2009,"Norway","Bulgaria",2
2009,"Ukraine","Bulgaria",0
2009,"Romania","Bulgaria",0
2009,"United Kingdom","Bulgaria",7
2009,"Finland","Bulgaria",3
2009,"Spain","Bulgaria",0
2008,"Romania","Bulgaria",0
2008,"United Kingdom","Bulgaria",0
2008,"Albania","Bulgaria",0
2008,"Germany","Bulgaria",12
2008,"Armenia","Bulgaria",8
2008,"Bosnia-Herzegovina","Bulgaria",0
2008,"Israel","Bulgaria",2
2008,"Finland","Bulgaria",0
2008,"Croatia","Bulgaria",0
2008,"Poland","Bulgaria",0
2008,"Iceland","Bulgaria",0
2008,"Turkey","Bulgaria",5
2008,"Portugal","Bulgaria",0
2008,"Latvia","Bulgaria",0
2008,"Sweden","Bulgaria",0
2008,"Denmark","Bulgaria",0
2008,"Georgia","Bulgaria",0
2008,"Ukraine","Bulgaria",7
2008,"France","Bulgaria",0
2008,"Azerbaijan","Bulgaria",3
2008,"Greece","Bulgaria",10
2008,"Spain","Bulgaria",0
2008,"Serbia","Bulgaria",4
2008,"Russia","Bulgaria",6
2008,"Norway","Bulgaria",1
2007,"Bosnia-Herzegovina","Bulgaria",0
2007,"Spain","Bulgaria",0
2007,"Belarus","Bulgaria",1
2007,"Ireland","Bulgaria",0
2007,"Finland","Bulgaria",0
2007,"Macedonia","Bulgaria",10
2007,"Slovenia","Bulgaria",0
2007,"Hungary","Bulgaria",0
2007,"Lithuania","Bulgaria",0
2007,"Greece","Bulgaria",12
2007,"Georgia","Bulgaria",0
2007,"Sweden","Bulgaria",0
2007,"France","Bulgaria",0
2007,"Latvia","Bulgaria",0
2007,"Russia","Bulgaria",5
2007,"Germany","Bulgaria",0
2007,"Serbia","Bulgaria",6
2007,"Ukraine","Bulgaria",3
2007,"United Kingdom","Bulgaria",0
2007,"Romania","Bulgaria",2
2007,"Turkey","Bulgaria",7
2007,"Armenia","Bulgaria",8
2007,"Moldova","Bulgaria",4
2006,"Switzerland","Bulgaria",0
2006,"Moldova","Bulgaria",0
2006,"Israel","Bulgaria",0
2006,"Latvia","Bulgaria",0
2006,"Norway","Bulgaria",0
2006,"Spain","Bulgaria",0
2006,"Malta","Bulgaria",0
2006,"Germany","Bulgaria",0
2006,"Denmark","Bulgaria",0
2006,"Russia","Bulgaria",10
2006,"Macedonia","Bulgaria",6
2006,"Romania","Bulgaria",2
2006,"Bosnia-Herzegovina","Bulgaria",7
2006,"Lithuania","Bulgaria",1
2006,"United Kingdom","Bulgaria",0
2006,"Greece","Bulgaria",12
2006,"Finland","Bulgaria",5
2006,"Ukraine","Bulgaria",3
2006,"France","Bulgaria",0
2006,"Croatia","Bulgaria",0
2006,"Ireland","Bulgaria",0
2006,"Sweden","Bulgaria",0
2006,"Turkey","Bulgaria",4
2006,"Armenia","Bulgaria",8
2005,"Hungary","Bulgaria",5
2005,"United Kingdom","Bulgaria",0
2005,"Malta","Bulgaria",0
2005,"Romania","Bulgaria",8
2005,"Norway","Bulgaria",1
2005,"Turkey","Bulgaria",3
2005,"Moldova","Bulgaria",6
2005,"Albania","Bulgaria",0
2005,"Cyprus","Bulgaria",10
2005,"Spain","Bulgaria",0
2005,"Israel","Bulgaria",0
2005,"Serbia and Montenegro","Bulgaria",4
2005,"Denmark","Bulgaria",0
2005,"Sweden","Bulgaria",0
2005,"Macedonia","Bulgaria",7
2005,"Ukraine","Bulgaria",0
2005,"Germany","Bulgaria",0
2005,"Croatia","Bulgaria",2
2005,"Greece","Bulgaria",12
2005,"Russia","Bulgaria",0
2005,"Bosnia-Herzegovina","Bulgaria",0
2005,"Switzerland","Bulgaria",0
2005,"Latvia","Bulgaria",0
2005,"France","Bulgaria",0
2009,"Lithuania","Croatia",0
2009,"Israel","Croatia",0
2009,"France","Croatia",0
2009,"Sweden","Croatia",0
2009,"Portugal","Croatia",0
2009,"Iceland","Croatia",2
2009,"Greece","Croatia",7
2009,"Armenia","Croatia",0
2009,"Russia","Croatia",0
2009,"Azerbaijan","Croatia",10
2009,"Bosnia-Herzegovina","Croatia",12
2009,"Moldova","Croatia",3
2009,"Malta","Croatia",0
2009,"Estonia","Croatia",6
2009,"Denmark","Croatia",0
2009,"Germany","Croatia",0
2009,"Turkey","Croatia",1
2009,"Albania","Croatia",5
2009,"Norway","Croatia",8
2009,"Ukraine","Croatia",0
2009,"Romania","Croatia",0
2009,"United Kingdom","Croatia",4
2009,"Finland","Croatia",0
2009,"Spain","Croatia",0
2008,"Romania","Croatia",0
2008,"United Kingdom","Croatia",0
2008,"Albania","Croatia",8
2008,"Germany","Croatia",0
2008,"Armenia","Croatia",0
2008,"Bosnia-Herzegovina","Croatia",12
2008,"Israel","Croatia",2
2008,"Finland","Croatia",0
2008,"Poland","Croatia",0
2008,"Iceland","Croatia",0
2008,"Turkey","Croatia",0
2008,"Portugal","Croatia",3
2008,"Latvia","Croatia",4
2008,"Sweden","Croatia",0
2008,"Denmark","Croatia",0
2008,"Georgia","Croatia",0
2008,"Ukraine","Croatia",7
2008,"France","Croatia",0
2008,"Azerbaijan","Croatia",0
2008,"Greece","Croatia",5
2008,"Spain","Croatia",0
2008,"Serbia","Croatia",10
2008,"Russia","Croatia",6
2008,"Norway","Croatia",1
2007,"Bosnia-Herzegovina","Croatia",10
2007,"Spain","Croatia",0
2007,"Belarus","Croatia",0
2007,"Ireland","Croatia",0
2007,"Finland","Croatia",0
2007,"Macedonia","Croatia",8
2007,"Slovenia","Croatia",7
2007,"Hungary","Croatia",4
2007,"Lithuania","Croatia",0
2007,"Greece","Croatia",0
2007,"Georgia","Croatia",2
2007,"Sweden","Croatia",0
2007,"France","Croatia",0
2007,"Latvia","Croatia",1
2007,"Russia","Croatia",3
2007,"Germany","Croatia",0
2007,"Serbia","Croatia",12
2007,"Ukraine","Croatia",5
2007,"United Kingdom","Croatia",0
2007,"Romania","Croatia",0
2007,"Bulgaria","Croatia",6
2007,"Turkey","Croatia",0
2007,"Armenia","Croatia",0
2007,"Moldova","Croatia",0
2006,"Switzerland","Croatia",0
2006,"Moldova","Croatia",0
2006,"Israel","Croatia",0
2006,"Latvia","Croatia",0
2006,"Norway","Croatia",0
2006,"Spain","Croatia",0
2006,"Malta","Croatia",0
2006,"Germany","Croatia",0
2006,"Denmark","Croatia",0
2006,"Russia","Croatia",7
2006,"Macedonia","Croatia",8
2006,"Romania","Croatia",5
2006,"Bosnia-Herzegovina","Croatia",12
2006,"Lithuania","Croatia",6
2006,"United Kingdom","Croatia",1
2006,"Greece","Croatia",0
2006,"Finland","Croatia",10
2006,"Ukraine","Croatia",4
2006,"France","Croatia",0
2006,"Ireland","Croatia",2
2006,"Sweden","Croatia",3
2006,"Turkey","Croatia",0
2006,"Armenia","Croatia",0
2005,"Hungary","Croatia",6
2005,"United Kingdom","Croatia",0
2005,"Malta","Croatia",4
2005,"Romania","Croatia",0
2005,"Norway","Croatia",0
2005,"Turkey","Croatia",0
2005,"Moldova","Croatia",1
2005,"Albania","Croatia",2
2005,"Cyprus","Croatia",0
2005,"Spain","Croatia",0
2005,"Israel","Croatia",0
2005,"Serbia and Montenegro","Croatia",12
2005,"Denmark","Croatia",0
2005,"Sweden","Croatia",0
2005,"Macedonia","Croatia",8
2005,"Ukraine","Croatia",0
2005,"Germany","Croatia",0
2005,"Greece","Croatia",5
2005,"Russia","Croatia",0
2005,"Bosnia-Herzegovina","Croatia",10
2005,"Switzerland","Croatia",3
2005,"Latvia","Croatia",7
2005,"France","Croatia",0
2004,"Spain","Croatia",0
2004,"Austria","Croatia",0
2004,"Norway","Croatia",0
2004,"France","Croatia",0
2004,"Serbia and Montenegro","Croatia",12
2004,"Malta","Croatia",2
2004,"Netherlands","Croatia",0
2004,"Germany","Croatia",1
2004,"Albania","Croatia",6
2004,"Ukraine","Croatia",8
2004,"Bosnia-Herzegovina","Croatia",10
2004,"Belgium","Croatia",0
2004,"Russia","Croatia",0
2004,"Macedonia","Croatia",5
2004,"Greece","Croatia",7
2004,"Iceland","Croatia",0
2004,"Ireland","Croatia",0
2004,"Poland","Croatia",0
2004,"United Kingdom","Croatia",0
2004,"Cyprus","Croatia",4
2004,"Turkey","Croatia",3
2004,"Romania","Croatia",0
2004,"Sweden","Croatia",0
2003,"Iceland","Croatia",6
2003,"Austria","Croatia",5
2003,"Ireland","Croatia",4
2003,"Turkey","Croatia",10
2003,"Malta","Croatia",0
2003,"Bosnia-Herzegovina","Croatia",8
2003,"Portugal","Croatia",0
2003,"Cyprus","Croatia",0
2003,"Germany","Croatia",0
2003,"Russia","Croatia",12
2003,"Spain","Croatia",7
2003,"Israel","Croatia",0
2003,"Netherlands","Croatia",0
2003,"United Kingdom","Croatia",0
2003,"Ukraine","Croatia",0
2003,"Greece","Croatia",0
2003,"Norway","Croatia",0
2003,"France","Croatia",0
2003,"Poland","Croatia",0
2003,"Latvia","Croatia",0
2003,"Belgium","Croatia",0
2003,"Estonia","Croatia",0
2003,"Romania","Croatia",1
2003,"Sweden","Croatia",2
2003,"Slovenia","Croatia",3
2002,"Cyprus","Croatia",10
2002,"United Kingdom","Croatia",0
2002,"Austria","Croatia",0
2002,"Greece","Croatia",1
