"Year","Country","Giver","Score"
"2005 SF1","Poland","Belgium",5
"2004 SF1","Finland","Belgium",1
"2004 SF1","Belarus","Belgium",0
"2004 SF1","Switzerland","Belgium",0
"2004 SF1","Latvia","Belgium",0
"2004 SF1","Israel","Belgium",2
"2004 SF1","Andorra","Belgium",0
"2004 SF1","Portugal","Belgium",4
"2004 SF1","Malta","Belgium",0
"2004 SF1","Monaco","Belgium",0
"2004 SF1","Greece","Belgium",10
"2004 SF1","Ukraine","Belgium",8
"2004 SF1","Lithuania","Belgium",0
"2004 SF1","Albania","Belgium",5
"2004 SF1","Cyprus","Belgium",6
"2004 SF1","Macedonia","Belgium",0
"2004 SF1","Slovenia","Belgium",0
"2004 SF1","Estonia","Belgium",0
"2004 SF1","Croatia","Belgium",0
"2004 SF1","Denmark","Belgium",0
"2004 SF1","Serbia and Montenegro","Belgium",7
"2004 SF1","Bosnia-Herzegovina","Belgium",3
"2004 SF1","Netherlands","Belgium",12
"2009 SF1","Montenegro","Bosnia-Herzegovina",10
"2009 SF1","Czech Republic","Bosnia-Herzegovina",0
"2009 SF1","Belgium","Bosnia-Herzegovina",0
"2009 SF1","Belarus","Bosnia-Herzegovina",0
"2009 SF1","Sweden","Bosnia-Herzegovina",4
"2009 SF1","Armenia","Bosnia-Herzegovina",1
"2009 SF1","Andorra","Bosnia-Herzegovina",0
"2009 SF1","Switzerland","Bosnia-Herzegovina",2
"2009 SF1","Turkey","Bosnia-Herzegovina",12
"2009 SF1","Israel","Bosnia-Herzegovina",0
"2009 SF1","Bulgaria","Bosnia-Herzegovina",0
"2009 SF1","Iceland","Bosnia-Herzegovina",7
"2009 SF1","Macedonia","Bosnia-Herzegovina",8
"2009 SF1","Romania","Bosnia-Herzegovina",6
"2009 SF1","Finland","Bosnia-Herzegovina",0
"2009 SF1","Portugal","Bosnia-Herzegovina",3
"2009 SF1","Malta","Bosnia-Herzegovina",5
"2008 SF1","Montenegro","Bosnia-Herzegovina",12
"2008 SF1","Israel","Bosnia-Herzegovina",5
"2008 SF1","Estonia","Bosnia-Herzegovina",0
"2008 SF1","Moldova","Bosnia-Herzegovina",0
"2008 SF1","San Marino","Bosnia-Herzegovina",0
"2008 SF1","Belgium","Bosnia-Herzegovina",0
"2008 SF1","Azerbaijan","Bosnia-Herzegovina",3
"2008 SF1","Slovenia","Bosnia-Herzegovina",10
"2008 SF1","Norway","Bosnia-Herzegovina",4
"2008 SF1","Poland","Bosnia-Herzegovina",0
"2008 SF1","Ireland","Bosnia-Herzegovina",2
"2008 SF1","Andorra","Bosnia-Herzegovina",0
"2008 SF1","Armenia","Bosnia-Herzegovina",6
"2008 SF1","Netherlands","Bosnia-Herzegovina",0
"2008 SF1","Finland","Bosnia-Herzegovina",1
"2008 SF1","Romania","Bosnia-Herzegovina",0
"2008 SF1","Russia","Bosnia-Herzegovina",7
"2008 SF1","Greece","Bosnia-Herzegovina",8
"2007 SF1","Bulgaria","Bosnia-Herzegovina",3
"2007 SF1","Israel","Bosnia-Herzegovina",0
"2007 SF1","Cyprus","Bosnia-Herzegovina",0
"2007 SF1","Belarus","Bosnia-Herzegovina",2
"2007 SF1","Iceland","Bosnia-Herzegovina",0
"2007 SF1","Georgia","Bosnia-Herzegovina",0
"2007 SF1","Montenegro","Bosnia-Herzegovina",5
"2007 SF1","Switzerland","Bosnia-Herzegovina",0
"2007 SF1","Moldova","Bosnia-Herzegovina",0
"2007 SF1","Netherlands","Bosnia-Herzegovina",0
"2007 SF1","Albania","Bosnia-Herzegovina",4
"2007 SF1","Denmark","Bosnia-Herzegovina",0
"2007 SF1","Croatia","Bosnia-Herzegovina",10
"2007 SF1","Poland","Bosnia-Herzegovina",0
"2007 SF1","Serbia","Bosnia-Herzegovina",12
"2007 SF1","Czech Republic","Bosnia-Herzegovina",0
"2007 SF1","Portugal","Bosnia-Herzegovina",0
"2007 SF1","Macedonia","Bosnia-Herzegovina",7
"2007 SF1","Norway","Bosnia-Herzegovina",0
"2007 SF1","Malta","Bosnia-Herzegovina",0
"2007 SF1","Andorra","Bosnia-Herzegovina",0
"2007 SF1","Hungary","Bosnia-Herzegovina",1
"2007 SF1","Estonia","Bosnia-Herzegovina",0
"2007 SF1","Belgium","Bosnia-Herzegovina",0
"2007 SF1","Slovenia","Bosnia-Herzegovina",6
"2007 SF1","Turkey","Bosnia-Herzegovina",8
"2007 SF1","Austria","Bosnia-Herzegovina",0
"2007 SF1","Latvia","Bosnia-Herzegovina",0
"2006 SF1","Armenia","Bosnia-Herzegovina",0
"2006 SF1","Bulgaria","Bosnia-Herzegovina",0
"2006 SF1","Slovenia","Bosnia-Herzegovina",7
"2006 SF1","Andorra","Bosnia-Herzegovina",0
"2006 SF1","Belarus","Bosnia-Herzegovina",0
"2006 SF1","Albania","Bosnia-Herzegovina",5
"2006 SF1","Belgium","Bosnia-Herzegovina",0
"2006 SF1","Ireland","Bosnia-Herzegovina",0
"2006 SF1","Cyprus","Bosnia-Herzegovina",0
"2006 SF1","Monaco","Bosnia-Herzegovina",0
"2006 SF1","Macedonia","Bosnia-Herzegovina",10
"2006 SF1","Poland","Bosnia-Herzegovina",0
"2006 SF1","Russia","Bosnia-Herzegovina",4
"2006 SF1","Turkey","Bosnia-Herzegovina",12
"2006 SF1","Ukraine","Bosnia-Herzegovina",3
"2006 SF1","Finland","Bosnia-Herzegovina",8
"2006 SF1","Netherlands","Bosnia-Herzegovina",0
"2006 SF1","Lithuania","Bosnia-Herzegovina",2
"2006 SF1","Portugal","Bosnia-Herzegovina",0
"2006 SF1","Sweden","Bosnia-Herzegovina",6
"2006 SF1","Estonia","Bosnia-Herzegovina",0
"2006 SF1","Iceland","Bosnia-Herzegovina",1
"2005 SF1","Austria","Bosnia-Herzegovina",0
"2005 SF1","Lithuania","Bosnia-Herzegovina",0
"2005 SF1","Portugal","Bosnia-Herzegovina",0
"2005 SF1","Moldova","Bosnia-Herzegovina",6
"2005 SF1","Latvia","Bosnia-Herzegovina",0
"2005 SF1","Monaco","Bosnia-Herzegovina",0
"2005 SF1","Israel","Bosnia-Herzegovina",0
"2005 SF1","Belarus","Bosnia-Herzegovina",0
"2005 SF1","Netherlands","Bosnia-Herzegovina",0
"2005 SF1","Iceland","Bosnia-Herzegovina",0
"2005 SF1","Belgium","Bosnia-Herzegovina",0
"2005 SF1","Estonia","Bosnia-Herzegovina",0
"2005 SF1","Norway","Bosnia-Herzegovina",7
"2005 SF1","Romania","Bosnia-Herzegovina",5
"2005 SF1","Hungary","Bosnia-Herzegovina",3
"2005 SF1","Finland","Bosnia-Herzegovina",0
"2005 SF1","Macedonia","Bosnia-Herzegovina",10
"2005 SF1","Andorra","Bosnia-Herzegovina",0
"2005 SF1","Switzerland","Bosnia-Herzegovina",2
"2005 SF1","Croatia","Bosnia-Herzegovina",12
"2005 SF1","Bulgaria","Bosnia-Herzegovina",1
"2005 SF1","Ireland","Bosnia-Herzegovina",4
"2005 SF1","Slovenia","Bosnia-Herzegovina",8
"2005 SF1","Denmark","Bosnia-Herzegovina",0
"2005 SF1","Poland","Bosnia-Herzegovina",0
"2004 SF1","Finland","Bosnia-Herzegovina",0
"2004 SF1","Belarus","Bosnia-Herzegovina",0
"2004 SF1","Switzerland","Bosnia-Herzegovina",0
"2004 SF1","Latvia","Bosnia-Herzegovina",0
"2004 SF1","Israel","Bosnia-Herzegovina",0
"2004 SF1","Andorra","Bosnia-Herzegovina",0
"2004 SF1","Portugal","Bosnia-Herzegovina",0
"2004 SF1","Malta","Bosnia-Herzegovina",4
"2004 SF1","Monaco","Bosnia-Herzegovina",0
"2004 SF1","Greece","Bosnia-Herzegovina",5
"2004 SF1","Ukraine","Bosnia-Herzegovina",7
"2004 SF1","Lithuania","Bosnia-Herzegovina",0
"2004 SF1","Albania","Bosnia-Herzegovina",6
"2004 SF1","Cyprus","Bosnia-Herzegovina",0
"2004 SF1","Macedonia","Bosnia-Herzegovina",8
"2004 SF1","Slovenia","Bosnia-Herzegovina",1
"2004 SF1","Estonia","Bosnia-Herzegovina",0
"2004 SF1","Croatia","Bosnia-Herzegovina",10
"2004 SF1","Denmark","Bosnia-Herzegovina",3
"2004 SF1","Serbia and Montenegro","Bosnia-Herzegovina",12
"2004 SF1","Netherlands","Bosnia-Herzegovina",2
"2009 SF1","Montenegro","Bulgaria",0
"2009 SF1","Czech Republic","Bulgaria",0
"2009 SF1","Belgium","Bulgaria",0
"2009 SF1","Belarus","Bulgaria",1
"2009 SF1","Sweden","Bulgaria",0
"2009 SF1","Armenia","Bulgaria",8
"2009 SF1","Andorra","Bulgaria",0
"2009 SF1","Switzerland","Bulgaria",0
"2009 SF1","Turkey","Bulgaria",12
"2009 SF1","Israel","Bulgaria",4
"2009 SF1","Iceland","Bulgaria",6
"2009 SF1","Macedonia","Bulgaria",10
"2009 SF1","Romania","Bulgaria",5
"2009 SF1","Finland","Bulgaria",0
"2009 SF1","Portugal","Bulgaria",2
"2009 SF1","Malta","Bulgaria",3
"2009 SF1","Bosnia-Herzegovina","Bulgaria",7
"2008 SF2","Iceland","Bulgaria",0
"2008 SF2","Sweden","Bulgaria",0
"2008 SF2","Turkey","Bulgaria",7
"2008 SF2","Ukraine","Bulgaria",12
"2008 SF2","Lithuania","Bulgaria",0
"2008 SF2","Albania","Bulgaria",0
"2008 SF2","Switzerland","Bulgaria",0
"2008 SF2","Czech Republic","Bulgaria",0
"2008 SF2","Belarus","Bulgaria",0
"2008 SF2","Latvia","Bulgaria",1
"2008 SF2","Croatia","Bulgaria",6
"2008 SF2","Denmark","Bulgaria",2
"2008 SF2","Georgia","Bulgaria",4
"2008 SF2","Hungary","Bulgaria",0
"2008 SF2","Malta","Bulgaria",3
"2008 SF2","Cyprus","Bulgaria",8
"2008 SF2","Macedonia","Bulgaria",10
"2008 SF2","Portugal","Bulgaria",5
"2007 SF1","Israel","Bulgaria",0
"2007 SF1","Cyprus","Bulgaria",7
"2007 SF1","Belarus","Bulgaria",6
"2007 SF1","Iceland","Bulgaria",0
"2007 SF1","Georgia","Bulgaria",3
"2007 SF1","Montenegro","Bulgaria",0
"2007 SF1","Switzerland","Bulgaria",0
"2007 SF1","Moldova","Bulgaria",1
"2007 SF1","Netherlands","Bulgaria",0
"2007 SF1","Albania","Bulgaria",2
"2007 SF1","Denmark","Bulgaria",0
"2007 SF1","Croatia","Bulgaria",0
"2007 SF1","Poland","Bulgaria",0
"2007 SF1","Serbia","Bulgaria",8
"2007 SF1","Czech Republic","Bulgaria",0
"2007 SF1","Portugal","Bulgaria",0
"2007 SF1","Macedonia","Bulgaria",12
"2007 SF1","Norway","Bulgaria",0
"2007 SF1","Malta","Bulgaria",0
"2007 SF1","Andorra","Bulgaria",0
"2007 SF1","Hungary","Bulgaria",4
"2007 SF1","Estonia","Bulgaria",0
"2007 SF1","Belgium","Bulgaria",0
"2007 SF1","Slovenia","Bulgaria",5
"2007 SF1","Turkey","Bulgaria",10
"2007 SF1","Austria","Bulgaria",0
"2007 SF1","Latvia","Bulgaria",0
"2006 SF1","Armenia","Bulgaria",8
"2006 SF1","Slovenia","Bulgaria",0
"2006 SF1","Andorra","Bulgaria",0
"2006 SF1","Belarus","Bulgaria",0
"2006 SF1","Albania","Bulgaria",0
"2006 SF1","Belgium","Bulgaria",0
"2006 SF1","Ireland","Bulgaria",0
"2006 SF1","Cyprus","Bulgaria",2
"2006 SF1","Monaco","Bulgaria",0
"2006 SF1","Macedonia","Bulgaria",5
"2006 SF1","Poland","Bulgaria",0
"2006 SF1","Russia","Bulgaria",12
"2006 SF1","Turkey","Bulgaria",1
"2006 SF1","Ukraine","Bulgaria",3
"2006 SF1","Finland","Bulgaria",7
"2006 SF1","Netherlands","Bulgaria",0
"2006 SF1","Lithuania","Bulgaria",6
"2006 SF1","Portugal","Bulgaria",0
"2006 SF1","Sweden","Bulgaria",4
"2006 SF1","Estonia","Bulgaria",0
"2006 SF1","Bosnia-Herzegovina","Bulgaria",10
"2006 SF1","Iceland","Bulgaria",0
"2005 SF1","Austria","Bulgaria",0
"2005 SF1","Lithuania","Bulgaria",0
"2005 SF1","Portugal","Bulgaria",0
"2005 SF1","Moldova","Bulgaria",6
"2005 SF1","Latvia","Bulgaria",0
"2005 SF1","Monaco","Bulgaria",0
"2005 SF1","Israel","Bulgaria",4
"2005 SF1","Belarus","Bulgaria",12
"2005 SF1","Netherlands","Bulgaria",0
"2005 SF1","Iceland","Bulgaria",0
"2005 SF1","Belgium","Bulgaria",0
"2005 SF1","Estonia","Bulgaria",0
"2005 SF1","Norway","Bulgaria",2
"2005 SF1","Romania","Bulgaria",5
"2005 SF1","Hungary","Bulgaria",7
"2005 SF1","Finland","Bulgaria",0
"2005 SF1","Macedonia","Bulgaria",10
"2005 SF1","Andorra","Bulgaria",0
"2005 SF1","Switzerland","Bulgaria",3
"2005 SF1","Croatia","Bulgaria",8
"2005 SF1","Ireland","Bulgaria",1
"2005 SF1","Slovenia","Bulgaria",0
"2005 SF1","Denmark","Bulgaria",0
"2005 SF1","Poland","Bulgaria",0
"2009 SF2","Ireland","Croatia",1
"2009 SF2","Latvia","Croatia",0
"2009 SF2","Serbia","Croatia",12
"2009 SF2","Poland","Croatia",0
"2009 SF2","Norway","Croatia",8
"2009 SF2","Cyprus","Croatia",0
"2009 SF2","Slovakia","Croatia",0
"2009 SF2","Denmark","Croatia",2
"2009 SF2","Slovenia","Croatia",7
"2009 SF2","Hungary","Croatia",0
"2009 SF2","Azerbaijan","Croatia",6
"2009 SF2","Greece","Croatia",3
"2009 SF2","Lithuania","Croatia",0
"2009 SF2","Moldova","Croatia",5
"2009 SF2","Albania","Croatia",10
"2009 SF2","Ukraine","Croatia",0
"2009 SF2","Estonia","Croatia",4
"2009 SF2","Netherlands","Croatia",0
"2008 SF2","Iceland","Croatia",0
"2008 SF2","Sweden","Croatia",0
"2008 SF2","Turkey","Croatia",0
"2008 SF2","Ukraine","Croatia",7
"2008 SF2","Lithuania","Croatia",0
"2008 SF2","Albania","Croatia",10
"2008 SF2","Switzerland","Croatia",5
"2008 SF2","Czech Republic","Croatia",2
"2008 SF2","Belarus","Croatia",0
"2008 SF2","Latvia","Croatia",6
"2008 SF2","Bulgaria","Croatia",1
"2008 SF2","Denmark","Croatia",3
"2008 SF2","Georgia","Croatia",0
"2008 SF2","Hungary","Croatia",0
"2008 SF2","Malta","Croatia",4
"2008 SF2","Cyprus","Croatia",0
"2008 SF2","Macedonia","Croatia",12
"2008 SF2","Portugal","Croatia",8
"2007 SF1","Bulgaria","Croatia",6
"2007 SF1","Israel","Croatia",0
"2007 SF1","Cyprus","Croatia",0
"2007 SF1","Belarus","Croatia",0
"2007 SF1","Iceland","Croatia",0
"2007 SF1","Georgia","Croatia",0
"2007 SF1","Montenegro","Croatia",5
"2007 SF1","Switzerland","Croatia",1
"2007 SF1","Moldova","Croatia",0
"2007 SF1","Netherlands","Croatia",0
"2007 SF1","Albania","Croatia",3
"2007 SF1","Denmark","Croatia",0
"2007 SF1","Poland","Croatia",0
"2007 SF1","Serbia","Croatia",12
"2007 SF1","Czech Republic","Croatia",0
"2007 SF1","Portugal","Croatia",0
"2007 SF1","Macedonia","Croatia",8
"2007 SF1","Norway","Croatia",0
"2007 SF1","Malta","Croatia",0
"2007 SF1","Andorra","Croatia",2
"2007 SF1","Hungary","Croatia",7
"2007 SF1","Estonia","Croatia",0
"2007 SF1","Belgium","Croatia",0
"2007 SF1","Slovenia","Croatia",10
"2007 SF1","Turkey","Croatia",0
"2007 SF1","Austria","Croatia",0
"2007 SF1","Latvia","Croatia",4
"2006 SF1","Armenia","Croatia",0
"2006 SF1","Bulgaria","Croatia",0
"2006 SF1","Slovenia","Croatia",6
"2006 SF1","Andorra","Croatia",0
"2006 SF1","Belarus","Croatia",0
"2006 SF1","Albania","Croatia",7
"2006 SF1","Belgium","Croatia",0
"2006 SF1","Ireland","Croatia",0
"2006 SF1","Cyprus","Croatia",0
"2006 SF1","Monaco","Croatia",0
"2006 SF1","Macedonia","Croatia",8
"2006 SF1","Poland","Croatia",0
"2006 SF1","Russia","Croatia",3
"2006 SF1","Turkey","Croatia",0
"2006 SF1","Ukraine","Croatia",2
"2006 SF1","Finland","Croatia",10
"2006 SF1","Netherlands","Croatia",0
"2006 SF1","Lithuania","Croatia",5
"2006 SF1","Portugal","Croatia",0
"2006 SF1","Sweden","Croatia",4
"2006 SF1","Estonia","Croatia",0
"2006 SF1","Bosnia-Herzegovina","Croatia",12
"2006 SF1","Iceland","Croatia",1
"2005 SF1","Austria","Croatia",0
"2005 SF1","Lithuania","Croatia",0
"2005 SF1","Portugal","Croatia",0
"2005 SF1","Moldova","Croatia",4
"2005 SF1","Latvia","Croatia",7
"2005 SF1","Monaco","Croatia",0
"2005 SF1","Israel","Croatia",0
"2005 SF1","Belarus","Croatia",0
"2005 SF1","Netherlands","Croatia",0
"2005 SF1","Iceland","Croatia",0
"2005 SF1","Belgium","Croatia",0
"2005 SF1","Estonia","Croatia",0
"2005 SF1","Norway","Croatia",0
"2005 SF1","Romania","Croatia",1
"2005 SF1","Hungary","Croatia",8
"2005 SF1","Finland","Croatia",0
"2005 SF1","Macedonia","Croatia",12
"2005 SF1","Andorra","Croatia",0
"2005 SF1","Switzerland","Croatia",3
"2005 SF1","Bulgaria","Croatia",0
"2005 SF1","Ireland","Croatia",5
"2005 SF1","Slovenia","Croatia",10
"2005 SF1","Denmark","Croatia",6
"2005 SF1","Poland","Croatia",2
"2004 SF1","Finland","Croatia",0
"2004 SF1","Belarus","Croatia",0
"2004 SF1","Switzerland","Croatia",0
"2004 SF1","Latvia","Croatia",0
"2004 SF1","Israel","Croatia",0
"2004 SF1","Andorra","Croatia",0
"2004 SF1","Portugal","Croatia",0
"2004 SF1","Malta","Croatia",1
"2004 SF1","Monaco","Croatia",0
"2004 SF1","Greece","Croatia",6
"2004 SF1","Ukraine","Croatia",8
"2004 SF1","Lithuania","Croatia",0
"2004 SF1","Albania","Croatia",7
"2004 SF1","Cyprus","Croatia",2
"2004 SF1","Macedonia","Croatia",5
"2004 SF1","Slovenia","Croatia",3
"2004 SF1","Estonia","Croatia",0
"2004 SF1","Denmark","Croatia",0
"2004 SF1","Serbia and Montenegro","Croatia",12
"2004 SF1","Bosnia-Herzegovina","Croatia",10
"2004 SF1","Netherlands","Croatia",4
"2009 SF2","Croatia","Cyprus",2
"2009 SF2","Ireland","Cyprus",0
"2009 SF2","Latvia","Cyprus",0
"2009 SF2","Serbia","Cyprus",4
"2009 SF2","Poland","Cyprus",0
"2009 SF2","Norway","Cyprus",8
"2009 SF2","Slovakia","Cyprus",0
"2009 SF2","Denmark","Cyprus",3
"2009 SF2","Slovenia","Cyprus",0
"2009 SF2","Hungary","Cyprus",0
"2009 SF2","Azerbaijan","Cyprus",10
"2009 SF2","Greece","Cyprus",12
"2009 SF2","Lithuania","Cyprus",1
"2009 SF2","Moldova","Cyprus",7
"2009 SF2","Albania","Cyprus",0
"2009 SF2","Ukraine","Cyprus",6
"2009 SF2","Estonia","Cyprus",5
"2009 SF2","Netherlands","Cyprus",0
"2008 SF2","Iceland","Cyprus",1
"2008 SF2","Sweden","Cyprus",4
"2008 SF2","Turkey","Cyprus",0
"2008 SF2","Ukraine","Cyprus",10
"2008 SF2","Lithuania","Cyprus",0
"2008 SF2","Albania","Cyprus",0
"2008 SF2","Switzerland","Cyprus",7
"2008 SF2","Czech Republic","Cyprus",0
"2008 SF2","Belarus","Cyprus",2
"2008 SF2","Latvia","Cyprus",0
"2008 SF2","Croatia","Cyprus",6
"2008 SF2","Bulgaria","Cyprus",8
"2008 SF2","Denmark","Cyprus",5
"2008 SF2","Georgia","Cyprus",12
"2008 SF2","Hungary","Cyprus",0
"2008 SF2","Malta","Cyprus",0
"2008 SF2","Macedonia","Cyprus",0
"2008 SF2","Portugal","Cyprus",3
"2007 SF1","Bulgaria","Cyprus",12
"2007 SF1","Israel","Cyprus",0
"2007 SF1","Belarus","Cyprus",10
"2007 SF1","Iceland","Cyprus",0
"2007 SF1","Georgia","Cyprus",7
"2007 SF1","Montenegro","Cyprus",0
"2007 SF1","Switzerland","Cyprus",2
"2007 SF1","Moldova","Cyprus",6
"2007 SF1","Netherlands","Cyprus",0
"2007 SF1","Albania","Cyprus",0
"2007 SF1","Denmark","Cyprus",0
"2007 SF1","Croatia","Cyprus",0
"2007 SF1","Poland","Cyprus",3
"2007 SF1","Serbia","Cyprus",8
"2007 SF1","Czech Republic","Cyprus",0
"2007 SF1","Portugal","Cyprus",1
"2007 SF1","Macedonia","Cyprus",0
"2007 SF1","Norway","Cyprus",0
"2007 SF1","Malta","Cyprus",0
"2007 SF1","Andorra","Cyprus",0
"2007 SF1","Hungary","Cyprus",4
"2007 SF1","Estonia","Cyprus",0
"2007 SF1","Belgium","Cyprus",0
"2007 SF1","Slovenia","Cyprus",0
"2007 SF1","Turkey","Cyprus",0
"2007 SF1","Austria","Cyprus",0
"2007 SF1","Latvia","Cyprus",5
"2006 SF1","Armenia","Cyprus",12
"2006 SF1","Bulgaria","Cyprus",8
"2006 SF1","Slovenia","Cyprus",0
"2006 SF1","Andorra","Cyprus",0
"2006 SF1","Belarus","Cyprus",0
"2006 SF1","Albania","Cyprus",0
"2006 SF1","Belgium","Cyprus",1
"2006 SF1","Ireland","Cyprus",0
"2006 SF1","Monaco","Cyprus",0
"2006 SF1","Macedonia","Cyprus",0
"2006 SF1","Poland","Cyprus",0
"2006 SF1","Russia","Cyprus",10
"2006 SF1","Turkey","Cyprus",0
"2006 SF1","Ukraine","Cyprus",6
"2006 SF1","Finland","Cyprus",7
"2006 SF1","Netherlands","Cyprus",3
"2006 SF1","Lithuania","Cyprus",4
"2006 SF1","Portugal","Cyprus",0
"2006 SF1","Sweden","Cyprus",2
"2006 SF1","Estonia","Cyprus",0
"2006 SF1","Bosnia-Herzegovina","Cyprus",5
"2006 SF1","Iceland","Cyprus",0
"2005 SF1","Austria","Cyprus",0
"2005 SF1","Lithuania","Cyprus",0
"2005 SF1","Portugal","Cyprus",0
"2005 SF1","Moldova","Cyprus",8
"2005 SF1","Latvia","Cyprus",2
"2005 SF1","Monaco","Cyprus",0
"2005 SF1","Israel","Cyprus",3
"2005 SF1","Belarus","Cyprus",7
"2005 SF1","Netherlands","Cyprus",0
"2005 SF1","Iceland","Cyprus",0
"2005 SF1","Belgium","Cyprus",0
"2005 SF1","Estonia","Cyprus",0
"2005 SF1","Norway","Cyprus",4
"2005 SF1","Romania","Cyprus",12
"2005 SF1","Hungary","Cyprus",6
"2005 SF1","Finland","Cyprus",0
"2005 SF1","Macedonia","Cyprus",0
"2005 SF1","Andorra","Cyprus",0
"2005 SF1","Switzerland","Cyprus",5
"2005 SF1","Croatia","Cyprus",0
"2005 SF1","Bulgaria","Cyprus",10
"2005 SF1","Ireland","Cyprus",1
"2005 SF1","Slovenia","Cyprus",0
"2005 SF1","Denmark","Cyprus",0
"2005 SF1","Poland","Cyprus",0
"2004 SF1","Finland","Cyprus",6
"2004 SF1","Belarus","Cyprus",0
"2004 SF1","Switzerland","Cyprus",0
"2004 SF1","Latvia","Cyprus",0
"2004 SF1","Israel","Cyprus",2
"2004 SF1","Andorra","Cyprus",0
"2004 SF1","Portugal","Cyprus",0
"2004 SF1","Malta","Cyprus",0
"2004 SF1","Monaco","Cyprus",4
"2004 SF1","Greece","Cyprus",12
"2004 SF1","Ukraine","Cyprus",8
"2004 SF1","Lithuania","Cyprus",7
"2004 SF1","Albania","Cyprus",1
"2004 SF1","Macedonia","Cyprus",0
"2004 SF1","Slovenia","Cyprus",0
"2004 SF1","Estonia","Cyprus",0
"2004 SF1","Croatia","Cyprus",0
"2004 SF1","Denmark","Cyprus",3
"2004 SF1","Serbia and Montenegro","Cyprus",10
"2004 SF1","Bosnia-Herzegovina","Cyprus",0
"2004 SF1","Netherlands","Cyprus",5
"2009 SF1","Montenegro","Czech Republic",0
"2009 SF1","Belgium","Czech Republic",0
"2009 SF1","Belarus","Czech Republic",1
"2009 SF1","Sweden","Czech Republic",6
"2009 SF1","Armenia","Czech Republic",12
"2009 SF1","Andorra","Czech Republic",0
"2009 SF1","Switzerland","Czech Republic",0
"2009 SF1","Turkey","Czech Republic",5
"2009 SF1","Israel","Czech Republic",4
"2009 SF1","Bulgaria","Czech Republic",0
"2009 SF1","Iceland","Czech Republic",10
"2009 SF1","Macedonia","Czech Republic",3
"2009 SF1","Romania","Czech Republic",0
"2009 SF1","Finland","Czech Republic",0
"2009 SF1","Portugal","Czech Republic",2
"2009 SF1","Malta","Czech Republic",7
"2009 SF1","Bosnia-Herzegovina","Czech Republic",8
"2008 SF2","Iceland","Czech Republic",0
"2008 SF2","Sweden","Czech Republic",0
"2008 SF2","Turkey","Czech Republic",0
"2008 SF2","Ukraine","Czech Republic",12
"2008 SF2","Lithuania","Czech Republic",0
"2008 SF2","Albania","Czech Republic",1
"2008 SF2","Switzerland","Czech Republic",0
"2008 SF2","Belarus","Czech Republic",0
"2008 SF2","Latvia","Czech Republic",5
"2008 SF2","Croatia","Czech Republic",3
"2008 SF2","Bulgaria","Czech Republic",2
"2008 SF2","Denmark","Czech Republic",10
"2008 SF2","Georgia","Czech Republic",8
"2008 SF2","Hungary","Czech Republic",0
"2008 SF2","Malta","Czech Republic",6
"2008 SF2","Cyprus","Czech Republic",0
"2008 SF2","Macedonia","Czech Republic",4
"2008 SF2","Portugal","Czech Republic",7
"2007 SF1","Bulgaria","Czech Republic",10
"2007 SF1","Israel","Czech Republic",2
"2007 SF1","Cyprus","Czech Republic",0
"2007 SF1","Belarus","Czech Republic",5
"2007 SF1","Iceland","Czech Republic",0
"2007 SF1","Georgia","Czech Republic",0
"2007 SF1","Montenegro","Czech Republic",0
"2007 SF1","Switzerland","Czech Republic",0
"2007 SF1","Moldova","Czech Republic",0
"2007 SF1","Netherlands","Czech Republic",0
"2007 SF1","Albania","Czech Republic",0
"2007 SF1","Denmark","Czech Republic",0
"2007 SF1","Croatia","Czech Republic",0
"2007 SF1","Poland","Czech Republic",0
"2007 SF1","Serbia","Czech Republic",12
"2007 SF1","Portugal","Czech Republic",0
"2007 SF1","Macedonia","Czech Republic",6
"2007 SF1","Norway","Czech Republic",0
"2007 SF1","Malta","Czech Republic",0
"2007 SF1","Andorra","Czech Republic",7
"2007 SF1","Hungary","Czech Republic",8
"2007 SF1","Estonia","Czech Republic",0
"2007 SF1","Belgium","Czech Republic",0
"2007 SF1","Slovenia","Czech Republic",4
